URL,Project,Station,Camera,FileName,DateTime,Species,Sex,Age,ID,IdvCount,Category,SciName,Behavior
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0032.JPG,,,,IMG_0032.JPG,2017-02-09 05:06:34,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0033.JPG,,,,IMG_0033.JPG,2017-02-09 05:06:35,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0034.JPG,,,,IMG_0034.JPG,2017-02-09 05:06:35,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0035.JPG,,,,IMG_0035.JPG,2017-02-09 05:06:36,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0036.JPG,,,,IMG_0036.JPG,2017-02-09 05:18:32,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0037.JPG,,,,IMG_0037.JPG,2017-02-09 05:18:33,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0038.JPG,,,,IMG_0038.JPG,2017-02-09 05:18:33,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0039.JPG,,,,IMG_0039.JPG,2017-02-09 12:00:00,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0040.JPG,,,,IMG_0040.JPG,2017-02-09 20:38:37,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0041.JPG,,,,IMG_0041.JPG,2017-02-09 20:38:38,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0042.JPG,,,,IMG_0042.JPG,2017-02-09 20:38:39,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0043.JPG,,,,IMG_0043.JPG,2017-02-10 04:34:08,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0044.JPG,,,,IMG_0044.JPG,2017-02-10 04:34:09,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0045.JPG,,,,IMG_0045.JPG,2017-02-10 04:34:09,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0046.JPG,,,,IMG_0046.JPG,2017-02-10 04:34:10,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0047.JPG,,,,IMG_0047.JPG,2017-02-10 04:34:11,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0048.JPG,,,,IMG_0048.JPG,2017-02-10 04:34:11,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0049.JPG,,,,IMG_0049.JPG,2017-02-10 05:06:04,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0050.JPG,,,,IMG_0050.JPG,2017-02-10 05:06:05,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0051.JPG,,,,IMG_0051.JPG,2017-02-10 05:06:06,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0052.JPG,,,,IMG_0052.JPG,2017-02-10 05:42:21,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0053.JPG,,,,IMG_0053.JPG,2017-02-10 05:42:22,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0054.JPG,,,,IMG_0054.JPG,2017-02-10 05:42:23,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0055.JPG,,,,IMG_0055.JPG,2017-02-10 05:42:24,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0056.JPG,,,,IMG_0056.JPG,2017-02-10 05:42:25,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0057.JPG,,,,IMG_0057.JPG,2017-02-10 05:42:25,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0058.JPG,,,,IMG_0058.JPG,2017-02-10 12:00:00,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0059.JPG,,,,IMG_0059.JPG,2017-02-10 20:38:04,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0060.JPG,,,,IMG_0060.JPG,2017-02-10 20:38:05,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0061.JPG,,,,IMG_0061.JPG,2017-02-10 20:38:05,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0062.JPG,,,,IMG_0062.JPG,2017-02-11 05:25:30,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0063.JPG,,,,IMG_0063.JPG,2017-02-11 05:25:30,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0064.JPG,,,,IMG_0064.JPG,2017-02-11 05:25:31,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0065.JPG,,,,IMG_0065.JPG,2017-02-11 12:00:00,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0066.JPG,,,,IMG_0066.JPG,2017-02-11 21:48:43,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0067.JPG,,,,IMG_0067.JPG,2017-02-11 21:48:44,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0068.JPG,,,,IMG_0068.JPG,2017-02-11 21:48:45,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0069.JPG,,,,IMG_0069.JPG,2017-02-12 05:10:26,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0070.JPG,,,,IMG_0070.JPG,2017-02-12 05:10:27,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0071.JPG,,,,IMG_0071.JPG,2017-02-12 05:10:27,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0072.JPG,,,,IMG_0072.JPG,2017-02-12 12:00:00,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0073.JPG,,,,IMG_0073.JPG,2017-02-12 21:14:37,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0074.JPG,,,,IMG_0074.JPG,2017-02-12 21:14:38,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0075.JPG,,,,IMG_0075.JPG,2017-02-12 21:14:38,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0076.JPG,,,,IMG_0076.JPG,2017-02-12 21:14:42,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0077.JPG,,,,IMG_0077.JPG,2017-02-12 21:14:43,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0078.JPG,,,,IMG_0078.JPG,2017-02-12 21:14:43,NA,NA,NA,NA,1,NA,NA,NA
http://localhost/var/www/html/ct_annotation/images/test/HC/HC20B/1060207-1060222/IMG_0079.JPG,,,,IMG_0079.JPG,2017-02-12 21:14:45,NA,NA,NA,NA,1,NA,NA,NA
